Cycle#,Sensor_11,Sensor_9,Sensor_12,Sensor_4
88,47.45,9069.31,521.51,1402.62
89,47.41,9062.74,521.94,1402.91
90,47.55,9057.84,521.51,1408.4
91,47.47,9059.44,521.6,1403.93
92,47.63,9062.68,522.23,1406.97
93,47.61,9062.54,521.66,1399.15
94,47.48,9060.93,521.99,1403.16
95,47.45,9068.19,521.0,1409.64
96,47.55,9059.73,521.33,1407.47
97,47.54,9064.65,521.37,1406.53
98,47.52,9055.52,521.21,1410.35
99,47.46,9058.85,521.1,1409.81
100,47.72,9063.59,521.28,1409.36
101,47.66,9060.88,521.31,1405.44
102,47.22,9063.3,521.68,1406.76
103,47.66,9061.25,521.14,1406.72
104,47.56,9054.68,521.47,1406.05
105,47.54,9062.02,521.15,1414.26
106,47.7,9056.9,521.0,1404.18
107,47.46,9055.24,520.96,1413.42
108,47.51,9055.48,521.39,1407.23
109,47.67,9064.0,521.42,1406.28
110,47.75,9054.37,521.02,1407.36
111,47.57,9054.03,521.1,1412.92
112,47.59,9061.23,520.98,1414.98
113,47.71,9062.87,521.22,1410.08
114,47.61,9054.79,521.34,1413.93
115,47.66,9061.48,521.29,1418.25
116,47.5,9062.46,520.94,1414.08
117,47.67,9058.28,521.45,1420.26
118,47.72,9058.91,520.72,1415.42
119,47.7,9056.77,521.01,1418.44
120,47.81,9053.9,520.74,1412.17
121,47.6,9048.54,521.18,1415.73
122,47.82,9056.24,520.57,1415.91
123,47.61,9058.42,520.87,1414.52
124,47.62,9047.71,520.49,1410.43
125,47.82,9062.46,520.94,1421.48
126,47.92,9056.52,520.47,1418.2
127,47.85,9055.14,520.38,1422.93
128,47.74,9060.34,520.41,1419.94
129,47.85,9055.05,520.4,1416.49
130,47.83,9051.98,520.48,1420.47
131,47.92,9052.02,520.45,1415.92
132,47.76,9048.98,520.19,1415.18
133,47.8,9048.94,520.65,1421.91
134,47.95,9050.3,520.6,1422.57
135,47.89,9050.85,520.6,1428.11
136,48.03,9042.39,520.04,1419.83
137,48.04,9046.21,520.05,1423.84
138,47.96,9046.74,520.44,1423.08
139,47.84,9051.61,520.25,1428.7
140,48.06,9039.95,520.41,1416.8
141,48.08,9046.3,520.06,1420.29
142,47.9,9049.74,520.09,1430.94
143,48.12,9046.41,519.63,1434.04
144,48.28,9045.04,519.56,1427.08
145,48.21,9046.07,520.0,1429.77
146,48.17,9045.25,519.54,1425.53
147,48.19,9043.96,519.3,1430.87
1,47.51,9044.91,521.04,1403.72
2,47.37,9050.68,521.78,1408.44
3,47.43,9047.51,521.45,1405.1
4,47.5,9048.33,521.53,1405.92
5,47.29,9049.37,520.93,1399.72
6,47.45,9047.58,521.91,1413.87
7,47.42,9047.49,521.36,1410.2
8,47.63,9043.82,521.68,1410.09
9,47.46,9044.23,521.67,1403.9
10,47.53,9042.43,521.59,1405.93
11,47.36,9051.54,521.51,1406.76
12,47.57,9051.03,521.26,1406.97
13,47.51,9049.44,521.53,1401.16
14,47.51,9040.61,521.06,1407.83
15,47.25,9042.43,521.71,1407.76
16,47.44,9045.33,521.43,1401.54
17,47.46,9042.96,521.46,1411.93
18,47.34,9052.2,521.29,1406.8
19,47.47,9049.82,521.17,1402.92
20,47.49,9046.88,522.03,1409.28
21,47.43,9040.95,521.55,1402.98
22,47.32,9052.02,521.24,1411.48
23,47.49,9044.19,521.38,1405.23
24,47.28,9045.53,521.38,1408.37
25,47.36,9043.15,522.05,1396.61
26,47.49,9047.92,521.23,1404.38
27,47.47,9050.86,521.55,1407.33
28,47.49,9050.78,521.3,1412.61
29,47.57,9046.42,521.98,1413.5
30,47.33,9043.8,522.3,1405.03
31,47.32,9050.58,521.87,1402.68
32,47.67,9043.7,521.86,1410.09
33,47.5,9036.28,521.37,1402.06
34,47.54,9046.15,521.5,1403.4
35,47.34,9042.31,521.83,1407.98
36,47.44,9047.52,521.77,1410.44
37,47.62,9045.2,521.65,1403.02
38,47.31,9043.19,521.21,1403.63
39,47.6,9047.81,521.21,1404.19
40,47.65,9044.35,521.72,1409.69
41,47.43,9053.35,521.97,1409.06
42,47.55,9047.87,521.25,1405.45
43,47.52,9050.92,521.79,1406.67
44,47.66,9042.21,521.29,1403.71
45,47.48,9045.09,521.72,1408.14
46,47.54,9043.88,521.77,1407.41
47,47.7,9045.78,521.86,1409.17
48,47.31,9046.34,521.02,1407.09
49,47.4,9048.43,521.1,1403.5
50,47.54,9045.45,521.69,1411.53
51,47.71,9046.86,521.34,1403.06
52,47.55,9049.48,521.24,1403.64
53,47.49,9043.46,521.56,1406.37
54,47.4,9049.59,521.37,1406.93
55,47.6,9050.13,521.71,1407.07
56,47.45,9046.48,521.71,1400.44
57,47.38,9042.21,521.98,1409.8
58,47.44,9044.49,521.66,1402.78
59,47.63,9043.87,521.42,1408.88
60,47.61,9048.38,521.66,1405.12
61,47.45,9048.29,521.17,1407.45
62,47.47,9050.28,521.65,1404.55
63,47.49,9052.07,521.43,1402.84
64,47.68,9044.92,521.54,1404.38
65,47.59,9049.83,521.53,1414.85
66,47.32,9046.73,520.81,1408.82
67,47.48,9047.52,521.43,1405.76
68,47.55,9041.72,521.06,1412.88
69,47.62,9046.33,521.48,1408.22
70,47.62,9049.96,521.89,1412.36
71,47.49,9044.73,522.0,1410.39
72,47.48,9056.97,521.68,1411.92
73,47.45,9049.53,521.94,1413.07
74,47.41,9047.11,521.83,1404.68
75,47.43,9047.54,521.66,1405.36
76,47.54,9049.47,521.82,1402.37
77,47.49,9052.65,521.65,1409.03
78,47.54,9052.72,521.24,1410.65
79,47.59,9049.62,521.19,1403.97
80,47.32,9050.72,522.1,1390.73
81,47.54,9045.47,521.78,1409.08
82,47.62,9049.92,521.79,1403.03
83,47.61,9050.92,521.74,1407.21
84,47.64,9050.91,520.98,1403.91
85,47.39,9055.68,521.16,1410.5
86,47.5,9046.33,521.34,1411.32
87,47.59,9044.12,521.39,1405.95
88,47.54,9044.78,521.08,1408.65
89,47.62,9046.56,521.34,1406.87
90,47.5,9048.73,521.39,1411.82
91,47.62,9054.06,521.78,1411.07
92,47.55,9049.22,521.59,1407.37
93,47.78,9050.43,521.36,1413.35
94,47.37,9050.25,521.44,1414.62
95,47.37,9052.58,521.53,1405.2
96,47.5,9048.59,520.93,1407.19
97,47.4,9051.19,521.37,1409.9
98,47.44,9048.68,521.83,1410.26
99,47.59,9044.13,521.25,1412.33
100,47.58,9051.8,521.64,1402.46
101,47.33,9047.47,521.32,1409.24
102,47.48,9049.68,521.19,1400.06
103,47.55,9048.37,521.98,1413.41
104,47.63,9053.52,521.15,1408.98
105,47.7,9049.57,521.13,1405.79
106,47.56,9048.34,521.26,1409.66
107,47.62,9048.53,521.43,1405.41
108,47.45,9053.56,521.95,1413.89
109,47.43,9049.79,521.17,1401.4
110,47.51,9056.92,521.13,1405.22
111,47.48,9053.95,521.46,1408.81
112,47.51,9058.45,521.86,1412.42
113,47.66,9053.68,520.94,1406.16
114,47.52,9056.9,521.45,1410.0
115,47.68,9056.41,521.78,1403.97
116,47.58,9056.27,521.72,1409.18
117,47.49,9055.22,521.43,1416.74
118,47.36,9052.81,521.83,1409.1
119,47.56,9052.49,521.38,1413.67
120,47.47,9051.83,521.68,1410.49
121,47.57,9060.63,521.33,1405.83
122,47.42,9059.14,521.73,1407.71
123,47.41,9054.09,521.63,1405.98
124,47.45,9056.59,521.07,1408.04
125,47.61,9058.29,521.24,1411.91
126,47.38,9053.38,521.37,1410.49
127,47.55,9055.53,520.94,1413.71
128,47.64,9062.02,521.32,1413.56
129,47.59,9053.03,521.33,1401.08
130,47.7,9061.57,520.85,1411.73
131,47.38,9051.05,521.26,1412.37
132,47.5,9055.94,521.67,1406.83
133,47.52,9054.13,521.15,1410.92
134,47.66,9053.28,521.43,1406.78
135,47.62,9060.28,520.93,1403.97
136,47.51,9051.09,522.02,1412.58
137,47.5,9066.58,521.34,1410.74
138,47.43,9060.38,521.74,1420.12
139,47.52,9059.44,521.13,1412.39
140,47.62,9063.8,521.51,1407.2
141,47.55,9057.6,521.26,1414.41
142,47.69,9055.53,521.09,1407.72
143,47.64,9061.56,521.37,1409.66
144,47.54,9053.39,521.36,1410.98
145,47.48,9056.76,521.6,1411.5
146,47.5,9065.1,521.59,1410.22
147,47.68,9056.42,521.1,1407.23
148,47.7,9073.22,521.51,1405.78
149,47.72,9057.19,521.26,1412.99
150,47.58,9061.65,520.55,1413.57
151,47.52,9059.27,521.26,1414.09
152,47.72,9059.9,521.4,1412.11
153,47.63,9073.27,521.28,1406.06
154,47.72,9060.45,521.06,1405.92
155,47.57,9064.07,520.83,1417.94
156,47.75,9062.39,521.01,1408.68
157,47.74,9061.97,521.45,1414.85
158,47.69,9068.99,520.58,1408.87
159,47.56,9067.54,521.04,1414.83
160,47.64,9065.78,521.15,1410.65
161,47.65,9069.94,521.01,1418.16
162,47.66,9069.57,521.16,1408.44
163,47.6,9069.39,521.16,1417.33
164,47.68,9063.76,521.54,1417.62
165,47.64,9067.45,521.3,1413.0
166,47.71,9072.69,520.49,1405.45
167,47.68,9070.21,520.93,1412.88
168,47.72,9068.89,521.32,1412.65
169,47.51,9061.41,520.84,1407.76
170,47.57,9077.87,520.8,1412.12
171,47.62,9073.13,520.9,1410.0
172,47.63,9066.69,520.59,1413.97
173,47.61,9074.79,520.8,1413.53
174,47.68,9077.22,520.74,1415.31
175,47.77,9070.68,521.53,1417.16
176,47.74,9077.25,521.01,1416.92
177,47.69,9077.57,521.23,1415.63
178,47.73,9075.93,520.85,1417.99
179,47.82,9081.64,521.46,1419.39
180,47.63,9084.97,520.54,1417.58
181,47.59,9077.29,521.32,1422.34
182,47.86,9072.72,521.31,1420.57
183,47.75,9077.49,521.27,1410.37
184,47.77,9078.35,520.68,1412.5
185,47.85,9075.82,521.23,1418.44
186,47.76,9087.76,520.92,1415.74
187,47.74,9090.99,520.62,1415.37
188,47.81,9083.65,520.89,1418.38
189,47.88,9084.75,520.51,1418.07
190,47.84,9083.9,520.68,1407.16
191,47.75,9090.79,520.77,1420.32
192,47.85,9091.24,520.62,1419.89
193,47.74,9090.71,520.48,1418.37
194,47.92,9088.01,520.76,1419.73
195,47.87,9091.9,520.4,1419.67
196,47.83,9093.5,520.8,1413.03
197,47.84,9092.47,520.66,1414.26
198,47.81,9090.73,520.37,1420.24
199,47.83,9094.27,520.63,1417.54
200,47.77,9099.12,521.14,1425.83
201,47.91,9098.67,520.69,1429.49
202,47.87,9108.44,520.61,1417.75
203,47.8,9102.67,520.38,1421.69
204,47.72,9105.53,520.45,1416.05
205,47.83,9094.89,521.01,1416.7
206,47.72,9109.81,520.87,1419.41
207,47.78,9105.36,520.86,1422.65
208,48.08,9110.46,520.54,1422.9
209,47.84,9107.84,520.2,1423.78
210,47.87,9118.42,520.2,1423.88
211,47.86,9115.89,520.72,1422.29
212,48.07,9116.12,520.64,1427.33
213,48.01,9115.12,520.48,1427.09
214,47.9,9117.02,520.29,1426.38
215,48.0,9118.23,520.68,1413.65
216,47.92,9121.51,520.02,1421.64
217,47.96,9127.1,520.64,1431.46
218,48.12,9128.54,520.2,1424.69
219,48.01,9125.76,520.1,1424.1
220,47.98,9125.1,519.78,1425.47
221,47.86,9126.33,520.24,1425.8
222,47.87,9133.16,520.51,1423.81
223,48.13,9137.12,520.38,1418.96
224,48.26,9138.44,520.02,1422.29
225,48.04,9145.39,520.27,1424.83
226,47.89,9137.72,520.62,1426.41
227,48.05,9138.82,520.21,1433.44
228,48.39,9152.39,519.65,1430.76
229,47.95,9146.58,520.1,1431.0
230,48.12,9152.46,520.16,1432.58
1,47.56,9041.19,521.53,1411.43
2,47.44,9041.49,521.09,1405.51
3,47.62,9042.25,521.64,1408.81
4,47.48,9044.59,521.3,1409.85
5,47.38,9035.69,521.3,1414.19
6,47.59,9059.69,521.49,1408.6
7,47.39,9040.52,521.52,1404.3
8,47.63,9045.97,521.24,1412.11
9,47.54,9038.5,521.17,1405.42
10,47.56,9051.8,520.4,1406.11
11,47.34,9048.38,521.41,1401.17
12,47.48,9046.7,521.59,1408.91
13,47.45,9047.57,521.93,1406.85
14,47.48,9047.88,522.11,1411.14
15,47.49,9045.81,521.47,1410.22
16,47.57,9045.5,521.5,1416.35
17,47.49,9041.77,521.34,1405.88
18,47.43,9050.43,521.59,1408.21
19,47.74,9046.05,521.36,1412.56
20,47.55,9050.5,521.45,1414.56
21,47.51,9045.5,521.66,1414.67
22,47.42,9050.15,521.09,1407.43
23,47.54,9047.48,521.54,1415.45
24,47.31,9044.74,521.77,1404.79
25,47.28,9049.57,521.73,1408.98
26,47.36,9044.72,521.57,1408.79
27,47.43,9050.15,521.37,1402.79
28,47.64,9049.28,521.61,1409.19
29,47.51,9045.79,521.28,1405.56
30,47.65,9047.95,521.43,1406.64
31,47.69,9050.52,520.88,1405.72
32,47.43,9053.86,521.37,1406.33
33,47.67,9043.79,521.5,1396.5
34,47.63,9039.9,521.05,1400.94
35,47.27,9045.08,521.66,1406.94
36,47.49,9050.02,521.78,1403.05
37,47.58,9035.87,521.51,1409.22
38,47.59,9050.97,521.31,1409.55
39,47.41,9055.27,521.35,1398.15
40,47.47,9051.73,521.74,1410.28
41,47.64,9049.96,521.42,1412.56
42,47.58,9045.86,522.03,1406.41
43,47.74,9048.21,521.57,1414.93
44,47.67,9046.89,521.33,1411.13
45,47.6,9050.81,520.97,1410.96
46,47.58,9049.43,521.06,1409.77
47,47.47,9050.28,520.7,1409.74
48,47.4,9050.36,521.23,1413.52
49,47.44,9050.2,521.21,1407.3
50,47.49,9045.26,521.45,1408.57
51,47.51,9052.66,521.22,1405.23
52,47.59,9050.83,521.23,1408.69
53,47.73,9049.57,520.57,1402.67
54,47.59,9056.1,521.99,1409.73
55,47.62,9047.53,521.26,1408.72
56,47.62,9040.82,521.47,1411.87
57,47.51,9045.18,521.36,1412.11
58,47.39,9054.11,521.43,1413.65
59,47.64,9048.88,521.59,1404.96
60,47.44,9049.92,520.98,1404.8
61,47.49,9044.24,521.31,1406.61
62,47.55,9053.9,521.79,1406.36
63,47.7,9056.39,521.59,1412.98
64,47.58,9054.54,521.3,1412.73
65,47.46,9042.51,521.5,1412.9
66,47.66,9051.14,521.71,1407.43
67,47.43,9044.09,521.39,1413.48
68,47.59,9048.91,520.99,1413.48
69,47.52,9049.82,521.2,1408.84
70,47.47,9045.84,521.67,1410.03
71,47.6,9051.11,521.22,1405.58
72,47.49,9051.27,520.66,1404.68
73,47.64,9051.35,521.21,1416.46
74,47.49,9052.58,521.2,1412.88
75,47.65,9045.84,521.09,1407.02
76,47.54,9054.71,520.74,1418.64
77,47.56,9050.21,521.74,1407.29
78,47.48,9045.09,521.3,1405.42
79,47.53,9054.26,521.35,1408.63
80,47.49,9049.17,521.03,1418.28
81,47.53,9054.98,520.6,1405.19
82,47.42,9051.0,521.43,1404.59
83,47.71,9046.34,521.39,1412.74
84,47.63,9056.64,520.94,1411.69
85,47.63,9056.87,520.65,1413.55
86,47.49,9060.58,521.76,1415.89
87,47.54,9049.48,521.02,1416.76
88,47.57,9046.93,520.89,1413.57
89,47.66,9052.67,521.37,1418.21
90,47.61,9058.39,521.64,1414.15
91,47.54,9055.07,521.44,1402.11
92,47.62,9060.92,521.1,1407.27
93,47.59,9053.9,520.7,1411.94
94,47.58,9053.51,520.88,1418.61
95,47.47,9054.27,521.55,1410.65
96,47.57,9061.16,521.7,1413.11
97,47.51,9057.5,521.07,1406.17
98,47.51,9058.2,521.47,1407.14
99,47.61,9058.52,521.08,1408.83
100,47.47,9053.81,520.94,1414.1
101,47.69,9047.9,521.05,1411.81
102,47.62,9060.86,521.03,1407.42
103,47.55,9060.57,521.23,1408.83
104,47.58,9060.68,521.58,1407.13
105,47.63,9057.56,521.32,1418.03
106,47.65,9054.08,521.33,1406.73
107,47.64,9053.35,521.07,1407.38
108,47.71,9057.91,521.18,1411.07
109,47.74,9056.41,521.64,1412.41
110,47.57,9056.07,521.02,1403.2
111,47.49,9058.04,521.29,1410.94
112,47.78,9056.89,521.06,1410.12
113,47.6,9058.26,521.72,1409.34
114,47.6,9061.88,521.21,1418.36
115,47.41,9052.34,520.97,1412.56
116,47.73,9064.2,520.97,1417.74
117,47.46,9053.59,521.58,1412.46
118,47.63,9053.53,521.58,1408.94
119,47.51,9054.12,521.24,1406.46
120,47.63,9062.7,521.39,1410.53
121,47.76,9068.14,521.27,1411.44
122,47.47,9060.98,521.28,1408.39
123,47.62,9064.94,520.63,1416.44
124,47.52,9058.3,521.82,1407.34
125,47.58,9060.97,520.6,1415.94
126,47.62,9066.9,521.07,1414.9
127,47.68,9064.6,521.0,1408.29
128,47.68,9069.55,521.32,1415.23
129,47.66,9063.74,521.64,1410.06
130,47.75,9067.21,520.6,1416.55
131,47.57,9064.62,521.38,1411.77
132,47.63,9065.65,521.18,1413.3
133,47.72,9062.83,521.46,1417.91
134,47.73,9064.23,520.81,1406.24
135,47.7,9065.68,521.41,1406.91
136,47.57,9066.68,520.69,1411.21
137,47.58,9068.24,521.7,1408.75
138,47.9,9070.28,521.14,1410.74
139,47.72,9070.31,520.96,1409.65
140,47.66,9072.93,521.44,1413.78
141,47.71,9074.48,520.82,1413.57
142,47.72,9074.6,521.49,1414.4
143,47.84,9072.96,520.75,1413.88
144,47.69,9074.35,521.48,1417.72
145,47.82,9073.5,521.07,1412.47
146,47.77,9070.32,520.91,1416.5
147,47.58,9069.38,521.18,1419.77
148,47.76,9080.42,520.94,1420.63
149,47.81,9089.8,521.56,1410.17
150,47.81,9078.42,521.19,1414.22
151,47.72,9077.33,520.49,1415.38
152,47.76,9083.27,520.39,1417.42
153,47.71,9083.61,521.29,1415.16
154,47.63,9086.74,520.56,1422.94
155,47.71,9085.16,521.03,1418.08
156,47.63,9084.14,521.49,1421.8
157,47.7,9083.6,521.03,1417.92
158,47.76,9084.89,521.02,1414.85
159,47.59,9088.95,520.79,1417.35
160,47.77,9079.8,521.33,1409.99
161,47.89,9077.29,520.87,1428.08
162,47.79,9089.85,520.01,1415.76
163,47.77,9094.99,521.27,1423.93
164,47.75,9091.38,520.75,1418.41
165,47.82,9089.63,520.95,1423.98
166,47.89,9100.15,520.73,1420.49
167,47.7,9096.73,521.0,1422.37
168,47.89,9093.26,520.42,1412.74
169,47.66,9088.57,520.71,1419.63
170,47.92,9100.74,520.48,1422.86
171,48.09,9105.28,520.57,1414.91
172,47.64,9095.48,520.48,1427.62
173,47.86,9103.92,520.57,1413.1
174,47.85,9105.33,520.95,1421.85
175,47.76,9110.14,520.16,1418.37
176,47.91,9104.96,520.79,1423.76
177,48.03,9112.15,520.6,1423.11
178,47.75,9111.45,520.1,1418.21
179,47.99,9107.9,520.39,1425.17
180,47.82,9112.96,520.31,1422.39
181,47.99,9115.11,520.52,1419.93
182,47.84,9123.09,520.78,1429.21
183,48.07,9121.03,520.04,1418.84
184,47.83,9124.85,520.25,1415.1
185,47.88,9129.73,520.11,1419.15
186,47.92,9126.56,521.01,1418.67
187,48.15,9135.41,519.7,1422.72
188,47.87,9131.88,519.8,1429.06
189,48.2,9130.05,520.54,1424.71
190,47.95,9128.33,520.33,1428.87
191,47.95,9139.45,519.97,1424.87
192,48.02,9143.79,520.34,1425.02
193,47.98,9139.84,519.8,1427.13
194,48.04,9143.97,520.48,1432.5
195,48.03,9145.59,520.44,1422.33
196,47.98,9158.85,520.28,1427.18
197,48.14,9150.89,520.41,1426.78
198,48.07,9154.0,520.53,1421.29
199,48.05,9159.51,519.2,1432.5
1,47.61,9053.27,521.21,1403.33
2,47.4,9062.24,521.95,1404.96
3,47.38,9059.84,521.95,1401.67
4,47.36,9066.11,521.98,1407.46
5,47.44,9057.75,521.96,1406.82
6,47.44,9059.92,521.75,1409.51
7,47.45,9069.62,521.21,1409.94
8,47.48,9066.23,522.36,1407.34
9,47.34,9068.2,521.29,1408.99
10,47.52,9066.4,521.19,1408.67
11,47.44,9062.55,521.82,1392.42
12,47.45,9065.14,522.05,1404.75
13,47.44,9061.13,521.87,1410.72
14,47.31,9056.57,521.98,1407.41
15,47.42,9069.72,521.67,1402.81
16,47.5,9067.64,521.55,1403.97
17,47.4,9061.41,521.6,1407.19
18,47.37,9064.92,521.43,1396.7
19,47.42,9062.02,521.86,1399.5
20,47.4,9064.36,521.61,1407.16
21,47.47,9067.88,522.07,1395.72
22,47.53,9059.1,522.0,1405.19
23,47.52,9064.01,521.71,1407.18
24,47.44,9073.32,520.89,1404.67
25,47.24,9066.2,522.1,1403.35
26,47.37,9063.43,522.04,1398.58
27,47.31,9069.36,521.77,1406.02
28,47.34,9067.38,522.21,1404.2
29,47.35,9063.3,521.91,1405.78
30,47.34,9061.47,521.5,1395.35
31,47.47,9056.41,521.61,1404.34
32,47.45,9058.45,521.48,1404.68
33,47.37,9060.42,521.75,1407.24
34,47.25,9062.04,522.2,1403.23
35,47.45,9066.63,521.89,1405.62
36,47.45,9068.67,521.56,1407.68
37,47.28,9067.53,521.81,1401.08
38,47.52,9070.16,522.24,1409.48
39,47.57,9060.09,521.94,1405.18
40,47.53,9064.69,521.57,1409.89
41,47.44,9057.14,521.64,1404.96
42,47.37,9068.4,521.29,1407.92
43,47.38,9064.24,521.49,1401.74
44,47.45,9072.87,521.52,1397.69
45,47.58,9063.77,521.21,1412.34
46,47.32,9070.12,521.48,1400.43
47,47.47,9068.49,521.83,1409.2
48,47.6,9066.14,521.73,1412.48
49,47.54,9071.78,521.74,1408.22
50,47.64,9066.57,521.26,1406.8
51,47.37,9065.55,521.76,1409.24
52,47.59,9063.27,521.31,1404.88
53,47.46,9060.79,522.0,1408.94
54,47.52,9063.37,521.52,1407.3
55,47.45,9065.81,521.68,1403.66
56,47.21,9065.89,521.48,1403.35
57,47.62,9066.79,521.45,1410.43
58,47.45,9069.47,521.26,1401.33
59,47.66,9063.77,521.69,1406.05
60,47.51,9069.95,521.53,1407.53
61,47.39,9071.13,521.15,1408.91
62,47.38,9064.77,521.63,1414.54
63,47.41,9060.33,521.49,1416.28
64,47.55,9068.6,521.87,1403.31
65,47.63,9060.49,522.24,1406.97
66,47.47,9065.48,521.52,1406.18
67,47.43,9069.14,521.83,1412.39
68,47.34,9069.39,522.14,1413.68
69,47.54,9066.37,522.12,1407.13
70,47.44,9066.9,521.9,1408.9
71,47.56,9066.69,521.98,1404.91
72,47.5,9070.38,522.03,1409.4
73,47.52,9070.22,521.66,1403.62
74,47.54,9065.28,521.83,1403.14
75,47.46,9071.52,521.93,1411.99
76,47.56,9064.55,521.65,1407.5
77,47.46,9076.28,521.62,1409.32
78,47.45,9070.92,521.76,1411.26
79,47.42,9071.87,521.29,1410.78
80,47.46,9069.73,521.35,1414.87
81,47.42,9063.08,522.07,1410.54
82,47.48,9061.03,521.68,1415.54
83,47.53,9072.18,520.86,1399.22
84,47.63,9069.1,521.86,1411.12
85,47.63,9074.25,521.37,1409.92
86,47.58,9070.13,521.0,1403.79
87,47.61,9067.17,521.42,1411.77
88,47.51,9068.5,520.59,1407.36
89,47.47,9074.96,520.92,1410.14
90,47.6,9069.56,520.97,1408.51
91,47.54,9072.4,521.51,1409.25
92,47.69,9072.9,521.03,1408.21
93,47.43,9074.79,521.03,1417.3
94,47.54,9086.81,521.51,1409.0
95,47.71,9082.15,522.37,1408.35
96,47.67,9073.48,520.96,1415.73
97,47.53,9075.95,521.28,1417.08
98,47.73,9079.74,521.06,1408.5
99,47.5,9077.61,521.05,1414.29
100,47.5,9074.93,520.96,1405.82
101,47.58,9072.0,521.5,1409.52
102,47.69,9083.46,521.26,1410.49
103,47.62,9070.84,520.88,1417.33
104,47.64,9079.04,521.37,1411.59
105,47.59,9072.32,521.57,1408.62
106,47.73,9070.42,521.17,1413.43
107,47.61,9079.41,520.91,1415.59
108,47.47,9078.18,521.28,1410.2
109,47.65,9079.2,520.72,1402.48
110,47.58,9082.82,521.39,1416.82
111,47.5,9086.44,521.2,1408.68
112,47.82,9086.26,520.87,1419.78
113,47.66,9084.23,521.38,1419.08
114,47.62,9085.75,520.56,1409.5
115,47.74,9080.95,521.61,1406.79
116,47.69,9087.05,521.55,1414.22
117,47.63,9086.99,520.64,1412.68
118,47.82,9083.29,520.65,1409.07
119,47.71,9086.62,520.96,1413.67
120,47.84,9086.22,520.73,1415.04
121,47.73,9087.76,521.19,1411.54
122,47.62,9082.24,520.9,1411.04
123,47.79,9085.06,520.44,1418.59
124,47.74,9091.19,521.12,1420.21
125,47.48,9088.49,521.4,1414.68
126,47.86,9092.73,520.72,1418.16
127,47.95,9095.28,520.78,1413.76
128,47.73,9100.82,520.65,1418.09
129,47.72,9091.64,520.84,1414.87
130,47.76,9098.26,521.13,1415.13
131,47.82,9095.96,521.24,1419.49
132,47.81,9096.31,520.71,1414.83
133,47.74,9102.37,520.61,1413.51
134,47.85,9099.55,521.26,1415.44
135,47.57,9100.56,520.67,1421.02
136,47.82,9103.92,520.63,1420.99
137,47.96,9109.46,520.37,1421.48
138,47.78,9112.02,520.55,1423.73
139,47.95,9109.28,520.2,1418.5
140,47.82,9106.13,520.3,1418.17
141,47.77,9112.38,520.69,1418.75
142,48.09,9117.4,521.08,1416.04
143,47.88,9118.63,520.53,1421.92
144,48.09,9121.87,520.05,1422.56
145,48.07,9118.9,520.74,1423.96
146,48.09,9121.63,520.78,1424.26
147,47.98,9118.21,520.66,1423.26
148,47.86,9126.28,520.19,1424.36
149,47.99,9122.95,520.25,1422.67
150,47.99,9133.75,519.94,1419.47
151,48.11,9129.98,520.3,1423.42
152,48.11,9131.86,520.3,1416.81
153,47.9,9129.9,520.29,1429.2
154,48.15,9140.82,519.87,1431.34
155,48.07,9143.95,520.09,1422.32
156,48.26,9141.14,519.43,1429.06
1,47.14,9068.32,522.67,1392.44
2,47.05,9056.19,522.75,1391.7
3,47.27,9066.04,521.84,1396.23
4,47.07,9065.22,522.72,1395.05
5,47.1,9060.76,522.95,1396.3
6,47.11,9061.02,522.42,1403.77
7,46.94,9059.22,522.75,1400.44
8,47.27,9054.45,522.38,1395.98
9,47.16,9058.03,522.48,1401.82
10,47.1,9066.17,521.77,1396.79
11,47.02,9061.34,522.39,1396.13
12,47.2,9062.82,522.25,1399.95
13,47.08,9066.09,522.08,1397.28
14,47.21,9051.05,522.34,1401.43
15,47.18,9049.26,522.39,1395.37
16,47.28,9062.03,522.27,1394.28
17,47.09,9065.75,522.48,1398.89
18,47.3,9067.04,521.82,1396.29
19,47.29,9066.55,522.06,1399.73
20,47.21,9070.68,522.33,1398.68
21,47.29,9070.94,522.61,1396.72
22,47.22,9062.74,522.2,1397.42
23,47.24,9070.1,522.58,1389.11
24,47.18,9059.83,522.94,1397.66
25,47.24,9052.73,522.35,1393.05
26,47.07,9056.03,522.16,1399.65
27,47.23,9070.27,522.67,1396.48
28,47.13,9063.64,522.4,1400.03
29,47.36,9057.08,522.43,1396.35
30,47.18,9060.75,522.66,1398.37
31,47.15,9060.02,522.21,1396.67
32,47.12,9061.77,521.9,1398.27
33,47.27,9063.8,522.53,1399.7
34,47.14,9069.76,522.25,1398.24
35,47.23,9066.54,522.45,1392.22
36,47.23,9052.62,522.34,1398.33
37,47.13,9068.16,522.07,1392.17
38,47.06,9068.32,522.41,1398.96
39,47.27,9068.8,521.95,1389.12
40,47.11,9064.71,522.0,1406.12
41,47.19,9064.08,522.48,1396.3
42,47.11,9061.42,522.63,1395.52
43,47.12,9065.24,522.42,1396.26
44,47.08,9068.56,522.27,1400.95
45,47.26,9066.97,522.4,1394.98
46,47.12,9074.28,522.15,1405.74
47,47.17,9068.95,522.68,1394.33
48,47.1,9062.59,522.41,1390.2
49,47.23,9068.64,522.01,1397.22
50,47.2,9053.29,522.15,1389.19
51,47.04,9067.07,522.43,1400.67
52,47.38,9068.46,522.11,1395.74
53,47.21,9066.56,522.68,1395.62
